MINS_ELAPSED,pH,pH_MIN,pH_MAX,M_BUTENEDIAL,M_BUTENEDIAL_MIN,M_BUTENEDIAL_MAX,M_C4H5NO,M_C4H5NO_MIN,M_C4H5NO_MAX,M_DIMER,M_DIMER_MIN,M_DIMER_MAX,M_NH
1058,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.3973671643062671,0.3684530150366323,0.4191857442968489,0.01049509449981897,0.007163306427925369,0.014636075828862997,0.0006912702779401617,0.0002441691246617864,0.0012265327587379581,0.41441261885172165
1059,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.3972868662838842,0.3683171376161219,0.4191531177156578,0.010500406178020602,0.00716659459520053,0.014646218816885716,0.0006923333166228456,0.0002445986806569306,0.0012281654847713856,0.41433232082933874
1060,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.3972071515833564,0.3681811523937805,0.41912045204553,0.010505850964193464,0.007169873952470604,0.014656351145964046,0.0006933964621915016,0.0002450285181136044,0.0012297974628883545,0.41425260612881093
1061,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.3971255489946745,0.3680450596135551,0.4190877472696181,0.010510608414856728,0.007173144498460977,0.014666472807062497,0.0006944597124298496,0.0002454586366621569,0.0012314286888304251,0.41417100354012903
1062,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.3970440341985833,0.3679088595197567,0.4190550033711299,0.010516792065488023,0.007176406231926844,0.0146765837911627,0.000695523065122083,0.0002458890359325488,0.0012330591583471235,0.41408948874403784
1063,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.3969635514225373,0.3677725523570582,0.4190222203333291,0.010522408358811162,0.007179659151653243,0.014686684089263519,0.0006965865180528791,0.00024631971555435177,0.0012346888671959655,0.41400900596799184
1064,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.3968825615654811,0.3676361383704918,0.4189893981395346,0.0105272471631766,0.007182903256455095,0.014696773692323525,0.0006976500690074088,0.0002467506751567491,0.0012363178111424893,0.4139280161109356
1065,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.3968000856961757,0.3674996178054467,0.4189565367731213,0.0105328114434724,0.0071861385451772435,0.014706852590860115,0.000698713715771345,0.0002471819143685357,0.0012379459859602829,0.4138455402416302
1066,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.39671839995029057,0.3673629909076669,0.4189236362175197,0.010538990940955673,0.00718936501669448,0.014716920775780353,0.0006997774561308747,0.00024761343281811803,0.0012395733874310106,0.4137638544957451
1067,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.3966388104640398,0.3672262579232489,0.4188906964562161,0.010545450724122732,0.007192582669911583,0.014726978238125715,0.0007008412878727071,0.0002480452301335144,0.0012412000113444445,0.41368426500949435
1068,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.3965566171238578,0.3670894190986389,0.4188577174727529,0.010551477160954491,0.007195791503763365,0.01473702496895474,0.0007019052087840838,0.0002484773059423551,0.0012428258534984901,0.41360207166931234
