SECONDS,MZ150,MZ168,MZ84,MZ85,MZ149
18.28375,78,55,5435,1481,176
18.289042,79,63,5180,1599,173
18.294375,51,55,5025,1537,170
18.299708,63,51,5020,1493,182
18.305042,68,51,5000,1442,183
18.310375,71,58,5028,1498,184
18.315708,81,47,5175,1518,191
18.321042,73,64,5217,1601,189
18.326375,63,57,5185,1492,150
18.331667,70,52,5117,1605,155
18.337,65,54,5313,1562,162
18.342333,65,59,5224,1519,161
18.347667,55,54,5185,1457,162
18.353,68,42,5194,1544,165
18.358333,70,60,5156,1560,158
18.363667,75,52,5009,1476,184
18.368958,71,53,5350,1454,221
18.374292,81,57,5254,1514,207
18.379625,71,39,5234,1469,195
18.384958,72,57,5183,1525,172
18.390292,86,61,5285,1524,189
18.395625,51,41,5339,1536,166
18.400958,66,46,5253,1560,185
18.406292,87,57,5243,1494,168
18.411583,69,48,5138,1503,196
18.416917,66,45,5264,1553,168
18.42225,97,60,5497,1510,143
18.427583,87,48,5551,1582,151
18.432917,59,43,5671,1542,154
18.43825,69,34,5640,1532,178
18.443583,68,44,5266,1509,154
18.448875,81,46,5307,1510,165
18.454208,67,42,5845,1534,157
18.459542,75,53,5745,1508,162
18.464875,79,49,5199,1505,164
18.470208,64,50,5389,1547,194
18.475542,73,49,5332,1584,163
18.480875,75,59,5417,1564,170
18.486208,69,50,5602,1571,179
18.4915,71,58,5624,1749,196
18.496833,71,58,5685,1617,161
18.502167,69,56,7291,1770,193
18.5075,435,117,11169,2067,254
18.512833,420,110,12607,2124,220
18.518167,624,150,12565,2190,312
18.5235,662,146,16215,2450,263
18.528833,567,144,11545,2191,280
18.534125,240,88,9425,2070,217
18.539458,468,145,13748,2442,261
18.544792,1302,334,16338,2582,411
18.550125,673,177,12797,2321,306
18.555458,478,131,12135,2281,263
18.560792,343,116,10630,2244,233
18.566125,238,89,9589,2175,224
18.571417,232,80,9138,2052,210
18.57675,225,92,9093,2098,210
18.582083,226,86,8408,2037,193
18.587417,161,82,7530,1981,199
18.59275,156,83,8256,2032,192
18.598083,191,76,8449,2051,183
18.603417,127,69,7899,2094,190
18.608708,122,64,8126,1989,188
18.614042,130,46,7708,1965,175
18.619375,130,67,7662,1926,181
18.624708,113,67,7641,1904,188
18.630042,103,64,7478,1902,202
18.635375,96,69,7142,1913,202
18.640708,92,54,7068,1714,192
18.646042,106,66,6924,1795,190
18.651333,96,60,7023,1850,190
18.656667,91,49,6990,1788,208
18.662,79,48,6897,1795,174
18.667333,87,59,6817,1716,177
18.672667,90,53,6699,1702,192
18.678,85,68,6753,1697,182
18.683333,83,59,6672,1652,188
18.688667,84,58,6372,1726,222
18.693958,81,59,6237,1751,177
18.699292,85,54,6711,1711,156
18.704625,77,57,6852,1769,162
18.709958,78,53,6722,1654,171
18.715292,89,69,6540,1726,169
18.720625,82,65,6544,1658,160
18.725958,73,62,6635,1680,174
18.73125,75,47,6640,1654,180
18.736583,85,56,6611,1624,174
18.741917,79,62,6719,1591,173
18.74725,80,56,6561,1613,190
18.752583,79,57,6503,1639,172
18.757917,72,56,6634,1600,169
18.76325,83,57,6672,1586,164
18.768542,80,53,6409,1504,175
18.773875,90,60,6494,1579,185
18.779208,92,61,6327,1629,185
18.784542,80,61,6400,1534,192
18.789875,85,60,6237,1505,179
18.795208,81,55,6333,1504,192
18.800542,93,59,6159,1580,196
18.805875,86,46,6403,1499,185
18.811167,87,60,6395,1520,197
18.8165,88,58,6254,1492,190
18.821833,76,66,6483,1514,184
18.827167,74,62,6270,1496,220
18.8325,83,63,6326,1558,190
18.837833,80,51,6160,1492,212
18.843167,94,62,6286,1533,174
18.8485,75,49,6320,1503,175
18.853792,77,57,6136,1476,198
18.859125,67,56,6300,1456,182
18.864458,78,57,6254,1508,178
18.869792,86,70,6151,1531,180
18.875125,82,63,6192,1490,162
18.880458,82,65,6286,1434,182
18.885792,84,69,6124,1445,188
18.891083,95,68,6277,1407,197
18.896417,72,56,6055,1451,181
18.90175,95,57,5978,1429,179
18.907083,83,60,5969,1404,181
18.912417,83,66,5962,1474,186
18.91775,86,67,5860,1421,172
18.923083,64,59,6133,1483,163
18.928375,65,46,6154,1386,159
18.933708,81,55,6205,1413,178
18.939042,70,51,6106,1448,192
18.944375,76,46,6101,1357,160
18.949708,65,63,5984,1421,185
18.955042,71,51,5959,1434,174
18.960375,65,40,5998,1387,145
18.965708,72,53,6033,1441,181
18.971,71,45,6004,1370,165
18.976333,81,69,6055,1413,166
18.981667,78,57,5971,1355,149
18.987,73,65,5971,1419,179
18.992333,63,49,6079,1394,176
18.997667,77,61,5929,1387,170
19.003,62,58,5781,1413,180
19.008333,80,57,5906,1374,206
19.013625,72,63,5924,1407,170
19.018958,77,64,6033,1362,200
19.024292,83,62,5885,1373,192
19.029625,71,57,5913,1378,179
19.034958,85,69,5882,1454,166
19.040292,71,69,5963,1366,181
19.045625,80,55,5823,1380,174
19.050917,83,54,5781,1352,206
19.05625,71,60,5828,1403,203
19.061583,93,50,5782,1326,179
19.066917,82,44,5795,1379,193
19.07225,81,51,5825,1336,210
19.077583,78,59,5792,1341,165
19.082917,76,62,5764,1364,173
19.08825,70,55,5675,1314,178
19.093542,75,49,5711,1349,194
19.098875,75,50,5728,1308,186
19.104208,73,61,5684,1273,175
19.109542,93,59,5647,1279,171
19.114875,93,68,5649,1299,194
19.120208,79,60,5632,1373,176
19.125542,77,62,5568,1286,167
19.130833,77,53,5728,1267,175
19.136167,65,57,5639,1338,171
19.1415,76,41,5709,1301,172
19.146833,75,57,5557,1259,165
19.152167,79,64,5570,1335,191
19.1575,82,54,5580,1296,187
19.162833,79,57,5504,1314,200
19.168167,76,55,5634,1279,164
19.173458,75,52,5629,1363,172
19.178792,74,63,5557,1326,158
19.184125,86,56,5749,1319,189
19.189458,76,64,5647,1293,190
19.194792,73,70,5613,1361,193
19.200125,74,66,5544,1281,167
19.205458,71,55,5630,1287,167
19.21075,71,64,5574,1295,201
19.216083,79,67,5555,1339,175
19.221417,78,58,5555,1256,182
19.22675,78,65,5383,1250,182
19.232083,68,49,5407,1273,167
19.237417,72,57,5448,1255,181
19.24275,75,60,5341,1309,193
19.248083,61,52,5538,1259,183
19.253375,68,42,5511,1296,171
19.258708,81,50,5505,1233,174
19.264042,68,60,5519,1201,168
19.269375,68,49,5417,1283,183
19.274708,62,50,5446,1195,163
19.280042,67,52,5429,1276,174
19.285375,78,53,5403,1238,180
19.290667,83,62,5347,1173,187
19.296,74,68,5382,1327,163
19.301333,85,66,5273,1246,167
19.306667,75,61,5342,1272,162
19.312,81,48,5401,1236,163
19.317333,75,60,5445,1251,194
19.322667,76,64,5311,1299,151
19.328,272,66,11599,1521,205
19.333292,487,91,10231,1537,324
19.338625,205,85,7371,1376,237
19.343958,132,64,6927,1288,184
19.349292,95,55,6522,1283,177
19.354625,113,63,6502,1283,190
19.359958,132,60,7106,1322,168
19.365292,179,45,7578,1405,204
19.370625,161,79,7592,1406,205
19.375917,128,49,7299,1348,199
19.38125,132,56,6930,1378,188
19.386583,109,54,6797,1325,178
19.391917,107,67,6634,1290,179
19.39725,84,60,6481,1348,182
19.402583,84,46,6777,1395,168
19.407917,83,51,6583,1421,153
19.413208,73,61,6573,1371,181
19.418542,73,52,6453,1375,162
19.423875,81,53,6199,1382,176
19.429208,92,55,6228,1348,180
19.434542,69,49,5983,1393,168
19.439875,77,51,5868,1348,182
19.445208,62,47,5709,1248,178
19.4505,73,46,5664,1388,171
19.455833,71,55,5761,1302,150
19.461167,76,59,5895,1400,168
19.4665,82,57,5941,1271,163
19.471833,79,53,5737,1312,167
19.477167,73,59,5838,1293,189
19.4825,84,66,5797,1302,187
19.487833,69,63,5770,1338,183
19.493125,79,67,5870,1318,162
19.498458,82,54,5740,1344,153
19.503792,74,56,5730,1300,206
19.509125,68,57,5591,1402,167
19.514458,81,58,5745,1317,173
19.519792,65,55,5842,1352,147
19.525125,79,59,5796,1341,160
19.530458,70,52,5580,1313,167
19.53575,71,67,5518,1353,184
19.541083,64,47,5628,1257,182
19.546417,72,56,5785,1337,171
19.55175,86,54,5675,1347,169
19.557083,80,56,5531,1282,176
19.562417,83,54,5571,1247,189
19.56775,82,61,5485,1302,209
19.573042,79,57,5605,1273,187
19.578375,75,58,5524,1270,170
19.583708,81,60,5308,1290,194
19.589042,73,61,5435,1330,186
19.594375,66,58,5423,1258,178
19.599708,73,53,5649,1317,164
19.605042,67,56,5464,1292,184
19.610333,68,50,5392,1192,174
19.615667,72,59,5404,1254,196
19.621,66,56,5384,1231,183
19.626333,77,52,5231,1208,185
19.631667,70,51,5221,1271,192
19.637,63,63,5463,1298,174
19.642333,74,55,5438,1312,171
19.647667,72,55,5521,1228,199
19.652958,64,56,5228,1237,192
19.658292,78,56,5441,1289,203
19.663625,71,61,5237,1198,180
19.668958,74,71,5403,1276,197
19.674292,74,55,5269,1249,181
19.679625,86,56,5351,1256,166
19.684958,75,60,5414,1182,183
19.690292,83,64,5266,1215,197
19.695583,72,51,5192,1201,191
19.700917,77,62,5183,1181,180
19.70625,72,62,5233,1252,183
19.711583,87,62,5344,1244,181
19.716917,77,55,5311,1245,177
19.72225,85,58,5252,1192,211
19.727583,73,73,5243,1215,182
19.732875,79,47,5337,1233,187
19.738208,73,53,5333,1211,180
19.743542,71,56,5179,1169,201
19.748875,66,72,5141,1206,180
19.754208,98,57,5012,1219,179
19.759542,89,57,5080,1134,199
19.764875,81,52,5019,1213,182
19.770167,68,52,5173,1149,180
19.7755,76,66,5257,1189,192
19.780833,74,50,5097,1142,181
19.786167,83,52,5150,1127,162
19.7915,78,58,5087,1177,167
19.796833,63,46,5076,1158,180
19.802167,66,50,5059,1193,179
19.8075,71,55,5132,1168,195
19.812792,73,60,5168,1159,182
19.818125,80,56,4995,1195,170
19.823458,74,71,5188,1154,191
19.828792,77,55,5082,1186,187
19.834125,79,62,4911,1184,213
19.839458,75,56,5039,1141,195
19.844792,79,45,5131,1190,178
19.850125,72,56,4991,1179,162
19.855417,70,46,4982,1183,189
19.86075,77,65,5010,1160,184
19.866083,78,55,5058,1131,178
19.871417,75,69,5143,1196,204
19.87675,84,59,4980,1195,200
19.882083,70,49,4958,1142,185
19.887417,78,46,5042,1145,165
19.892708,59,50,5019,1174,181
19.898042,65,53,5003,1120,185
19.903375,73,55,4935,1143,155
19.908708,70,66,4951,1147,173
19.914042,71,43,5113,1205,181
19.919375,66,57,4917,1080,170
19.924708,63,58,4827,1113,178
19.93,72,47,4818,1200,203
19.935333,81,61,4861,1129,188
19.940667,66,45,4888,1113,172
19.946,67,46,4870,1101,175
19.951333,76,58,4822,1082,189
19.956667,72,66,4756,1127,166
19.962,65,57,4882,1115,195
19.967333,72,59,4856,1149,187
19.972625,75,40,4942,1100,188
19.977958,72,47,4905,1079,195
19.983292,70,52,4869,1111,182
19.988625,76,49,4826,1116,176
19.993958,67,55,4798,1085,179
19.999292,71,55,4844,1132,181
20.004625,67,64,4704,1148,204
20.009958,83,62,4902,1176,204
20.01525,74,54,4709,1142,173
20.020583,70,59,4730,1101,185
20.025917,68,56,4751,1101,184
20.03125,81,62,4860,1139,190
20.036583,74,59,4793,1091,191
20.041917,79,61,4888,1148,181
20.04725,74,61,4837,1111,192
20.052542,77,57,4820,1138,171
20.057875,85,60,4854,1114,166
20.063208,81,48,4849,1148,157
20.068542,84,51,4714,1115,201
20.073875,91,59,4684,1088,198
20.079208,74,52,4823,1088,176
20.084542,64,52,4773,1145,160
20.089833,58,59,4727,1117,165
20.095167,76,59,4608,1077,201
20.1005,80,46,4724,1057,160
20.105833,69,57,4596,1032,175
20.111167,73,67,4726,1109,166
20.1165,77,71,4723,1111,216
20.121833,85,51,4723,1083,207
20.127167,76,59,4783,1106,198
20.132458,81,56,4656,1021,197
20.137792,79,60,4509,1077,196
20.143125,77,56,4389,1079,193
20.148458,77,53,4682,1118,185
20.153792,78,59,4658,1049,189
20.159125,67,56,4718,1075,168
20.164458,74,58,4614,1102,167
20.169792,80,70,4773,1100,177
20.175083,68,59,4744,1082,189
20.180417,70,52,4705,1156,185
20.18575,86,58,4638,1145,184
20.191083,76,58,4557,1049,200
20.196417,71,59,4594,1075,204
20.20175,77,65,4556,1103,195
20.207083,78,59,4619,1118,182
20.212375,72,49,4487,1038,183
20.217708,79,72,4602,1090,179
20.223042,78,51,4704,1068,145
20.228375,67,58,4658,1042,141
20.233708,73,51,4528,1101,161
20.239042,78,58,4528,1022,162
20.244375,94,60,4496,1070,185
20.249667,73,50,4576,1074,168
20.255,65,68,4528,1110,167
20.260333,83,50,4539,1040,162
20.265667,69,52,4499,1053,184
20.271,71,53,4663,1095,178
20.276333,67,65,4486,1083,184
20.281667,81,60,4535,1008,182
20.287,75,65,4531,1099,181
20.292292,83,55,4486,1003,182
20.297625,93,55,4498,1067,177
20.302958,71,54,4495,1049,173
20.308292,69,58,4519,1081,188
20.313625,70,48,4414,1041,193
20.318958,71,66,4534,1063,193
20.324292,69,63,4482,1058,154
20.329625,68,60,4374,1063,163
20.334917,72,58,4659,1040,176
20.34025,75,55,4484,1037,161
20.345583,62,60,4437,1046,172
20.350917,63,53,4432,1062,182
20.35625,70,59,4414,1084,162
20.361583,68,49,4436,1068,159
20.366917,79,57,4417,1010,167
20.372208,62,59,4348,1027,172
20.377542,71,55,4199,1127,168
20.382875,80,63,4580,1018,146
20.388208,74,45,4421,1030,181
20.393542,66,54,4243,1061,157
20.398875,68,48,4332,999,169
20.404208,73,73,4403,1029,168
20.409542,75,45,4353,1073,148
20.414833,68,59,4386,1059,161
20.420167,72,53,4323,1027,167
20.4255,63,56,4295,1003,192
20.430833,83,61,4431,1047,167
20.436167,79,55,4393,1039,197
20.4415,72,55,4221,1009,169
20.446833,72,62,4294,1033,194
20.452125,73,58,4257,1050,176
20.457458,85,66,4343,996,195
20.462792,62,62,4229,968,188
20.468125,69,47,4105,1027,167
20.473458,79,63,4323,1066,185
20.478792,62,53,4273,1073,165
20.484125,71,51,4245,1081,164
20.489458,82,43,4147,1039,161
20.49475,79,55,4315,1085,158
20.500083,76,59,4285,1024,180
20.505417,84,67,4360,1068,155
20.51075,74,48,4387,1089,173
20.516083,67,73,4210,1039,182
20.521417,72,66,4148,1034,180
20.52675,91,64,4367,1087,166
20.532083,72,43,4222,990,168
20.537375,69,56,4111,1016,163
20.542708,78,59,4186,1047,185
20.548042,74,55,4214,1069,176
20.553375,86,52,4335,1028,198
20.558708,67,53,4178,1008,195
20.564042,69,56,4167,1074,174
20.569375,74,52,4277,1018,176
20.574667,66,49,4136,1095,165
20.58,70,64,4223,1031,184
20.585333,74,65,4073,1087,166
20.590667,88,55,4324,991,169
20.596,67,57,4194,1068,151
20.601333,74,58,4169,1009,176
20.606667,73,46,4011,973,168
20.611958,68,68,4295,1018,166
20.617292,67,57,4107,1049,184
20.622625,63,62,4015,1002,167
20.627958,77,62,3926,993,217
20.633292,86,47,3992,975,196
20.638625,82,61,4064,1073,212
20.643958,90,59,4088,1013,176
20.649292,82,56,4119,997,184
20.654625,68,57,4044,1014,203
20.659917,85,58,4032,1060,233
20.66525,79,63,4083,1024,181
20.670583,78,64,4064,1001,186
20.675917,75,65,4008,969,165
20.68125,70,50,4880,1080,200
20.686583,679,152,26397,2231,254
20.691917,1684,326,15364,1845,382
20.697208,977,239,8491,1427,304
20.702542,677,229,7474,1302,252
20.707875,436,154,6999,1232,234
20.713208,276,112,7156,1276,202
20.718542,376,116,9138,1409,211
20.723875,707,227,10978,1594,264
20.729208,992,287,10612,1666,279
20.7345,788,236,9363,1524,282
20.739833,508,178,8313,1473,227
20.745167,356,134,7614,1340,208
20.7505,278,127,7108,1306,219
20.755833,234,86,6529,1301,208
20.761167,192,83,6199,1206,204
20.7665,169,66,6029,1332,187
20.771833,147,79,5872,1267,173
20.777125,150,95,6059,1299,190
20.782458,154,66,5791,1239,177
20.787792,117,60,5822,1318,172
20.793125,121,63,5642,1275,169
20.798458,110,57,5540,1195,187
20.803792,101,55,5517,1246,179
20.809125,96,69,5782,1174,177
20.814458,110,54,5528,1254,194
20.81975,89,67,5437,1214,183
20.825083,89,58,5445,1233,196
20.830417,85,62,5323,1193,185
20.83575,80,70,5269,1195,180
20.841083,90,51,5270,1125,183
20.846417,90,73,5426,1217,202
20.85175,93,66,5228,1136,210
20.857042,82,66,5168,1107,216
20.862375,77,59,4963,1133,191
20.867708,78,54,5087,1142,172
20.873042,100,71,5024,1189,193
20.878375,77,55,5083,1149,187
20.883708,75,67,5056,1132,198
20.889042,89,67,5105,1073,187
20.894333,82,65,4988,1117,185
20.899667,88,80,5063,1093,168
20.905,82,66,4872,1110,172
20.910333,78,60,4891,1091,161
20.915667,91,61,4826,1109,195
20.921,81,58,4658,1075,178
20.926333,80,65,4868,1109,173
20.931667,88,57,4725,1079,180
20.936958,92,59,4774,1121,183
20.942292,79,65,4879,1085,205
20.947625,69,71,4759,1102,163
20.952958,80,75,4848,1118,191
20.958292,82,64,4719,1091,214
20.963625,81,71,4780,1146,169
20.968958,86,60,4795,1057,183
20.974292,78,69,4718,1110,167
20.979583,83,65,4696,1093,217
20.984917,90,71,4747,1086,210
20.99025,82,67,4650,1066,205
20.995583,82,69,4616,1081,193
21.000917,84,75,4685,1024,203
21.00625,87,63,4736,1089,199
21.011583,76,60,4683,1058,175
21.016917,88,67,4575,1072,187
21.022208,78,62,4553,1063,184
21.027542,79,63,4628,1131,185
21.032875,82,65,4536,1039,181
21.038208,82,65,4646,1102,202
21.043542,78,67,4796,1069,178
21.048875,80,68,4468,1086,183
21.054208,87,60,4537,1013,189
21.0595,79,67,4505,1037,192
21.064833,89,70,4508,1096,182
21.070167,87,62,4471,1057,207
21.0755,67,66,4381,1055,181
21.080833,81,57,4411,1038,185
21.086167,82,68,4560,1015,183
21.0915,70,59,4380,1042,191
21.096792,80,59,4388,1010,168
21.102125,83,52,4497,1065,166
21.107458,72,58,4370,987,170
21.112792,75,54,4332,1070,207
21.118125,71,58,4487,1009,172
21.123458,81,57,4386,1014,193
21.128792,80,57,4469,1026,194
21.134125,87,82,4332,999,198
21.139458,71,67,4362,1002,203
21.14475,93,49,4370,994,198
21.150083,77,65,4351,1019,190
21.155417,78,53,4370,1001,197
21.16075,83,73,4306,1035,191
21.166083,75,49,4253,989,176
21.171417,77,67,4266,1050,199
21.17675,88,64,4244,1026,207
21.182042,76,52,4230,989,175
21.187375,82,55,4321,994,194
21.192708,74,50,4380,957,169
21.198042,68,62,4262,982,195
21.203375,69,43,4170,1013,179
21.208708,73,63,4178,927,189
21.214042,81,57,4268,968,180
21.219333,73,49,4353,1012,188
21.224667,79,64,4308,1036,139
21.23,83,56,4364,1001,193
21.235333,91,65,4313,1017,204
21.240667,71,62,4226,960,177
21.246,86,62,4168,991,188
21.251333,80,49,4145,966,198
21.256625,85,60,4116,955,216
21.261958,80,57,4133,913,180
21.267292,82,60,4197,965,194
21.272625,80,75,4120,995,178
21.277958,78,51,4087,948,168
21.283292,81,65,4125,1035,202
21.288625,76,44,4223,943,185
21.293958,79,67,4239,985,188
21.299292,86,60,4224,967,188
21.304583,77,56,4046,964,194
21.309917,81,59,4117,1010,196
21.31525,71,57,4162,949,193
21.320583,89,57,4083,1013,193
21.325917,85,57,4169,1004,169
21.33125,90,54,4160,971,188
21.336583,87,64,4032,942,173
21.341875,73,67,4024,941,187
21.347208,69,59,4110,924,179
21.352542,66,51,4095,973,172
21.357875,71,39,3982,998,190
21.363208,75,52,3962,950,193
21.368542,78,72,4101,937,207
21.373875,81,60,4022,974,192
21.379208,77,59,3925,948,203
21.3845,79,59,4074,951,187
21.389833,79,70,4019,986,190
21.395167,81,67,4154,979,174
21.4005,80,62,4026,942,204
21.405833,75,69,4063,905,169
21.411167,79,51,4068,978,185
21.4165,88,67,4123,992,181
21.421792,91,70,3970,954,156
21.427125,81,54,4103,988,179
21.432458,88,74,4025,924,174
21.437792,73,70,4015,958,190
21.443125,102,59,3965,948,206
21.448458,83,64,3954,927,186
21.453792,70,59,4125,989,193
21.459125,87,58,4051,993,185
21.464417,80,59,3914,953,185
21.46975,73,66,3871,941,202
21.475083,84,71,3969,955,175
21.480417,81,66,3980,954,184
21.48575,91,73,3804,928,180
21.491083,85,71,3882,958,197
21.496417,79,64,3871,941,193
21.501708,75,62,3948,936,175
21.507042,68,70,3961,959,168
21.512375,79,66,3859,941,187
21.517708,98,60,3817,937,193
21.523042,90,62,3838,960,175
21.528375,88,64,3820,950,183
21.533708,82,66,3983,964,199
21.539042,78,67,3945,946,174
21.544333,77,66,3851,955,172
21.549667,84,65,3804,959,157
21.555,83,54,3892,901,184
21.560333,77,54,3884,899,208
21.565667,73,55,3796,957,182
21.571,75,60,3788,936,179
21.576333,78,60,3913,969,181
21.581625,77,54,3796,918,179
21.586958,67,69,3755,931,173
21.592292,70,58,3864,918,151
21.597625,68,69,3833,904,162
21.602958,88,59,3848,874,165
21.608292,74,76,3806,890,184
21.613625,73,68,3770,932,189
21.618958,76,65,3788,933,195
21.62425,84,65,3717,909,173
21.629583,83,70,3758,919,163
21.634917,72,58,3731,951,188
21.64025,71,59,3766,932,149
21.645583,72,62,3686,939,164
21.650917,73,56,3737,901,176
21.65625,78,56,3722,950,197
21.661583,83,64,3677,934,189
21.666875,76,68,3675,935,182
21.672208,82,66,3838,932,176
21.677542,93,65,3813,913,197
21.682875,76,55,3623,866,185
21.688208,74,56,3761,922,166
21.693542,73,71,3689,918,208
21.698875,102,76,3791,840,184
21.704167,83,62,3586,890,191
21.7095,72,59,3614,932,202
21.714833,71,58,3582,880,193
21.720167,80,65,3711,892,180
21.7255,72,54,3585,922,171
21.730833,83,73,3774,918,156
21.736167,72,54,3738,903,156
21.741458,92,65,3666,928,181
21.746792,69,61,3538,878,176
21.752125,81,51,3578,914,173
21.757458,80,54,3686,856,188
21.762792,75,70,3573,873,184
21.768125,73,67,3569,874,198
21.773458,81,61,3524,911,185
21.778792,81,51,3689,890,166
21.784083,75,70,3655,961,170
21.789417,72,57,3590,913,182
21.79475,89,59,3541,883,188
21.800083,85,51,3522,903,211
21.805417,83,62,3690,880,181
21.81075,88,62,3645,929,180
21.816083,79,52,3620,895,192
21.821417,75,69,3507,872,184
21.826708,86,58,3581,920,185
21.832042,73,64,3753,888,178
21.837375,78,68,3606,888,197
21.842708,72,50,3550,871,169
21.848042,79,67,3530,945,191
21.853375,84,74,3431,889,196
21.858708,80,66,3607,897,177
21.864,84,70,3592,908,188
21.869333,82,57,3560,891,184
21.874667,80,51,3571,926,195
21.88,72,72,3470,952,185
21.885333,83,70,3595,867,184
21.890667,74,57,3574,923,177
21.896,73,61,3570,891,173
21.901292,84,53,3502,854,174
21.906625,77,70,3526,885,202
21.911958,91,61,3485,908,186
21.917292,75,61,3614,908,196
21.922625,77,64,3561,927,191
21.927958,75,63,3569,940,189
21.933292,84,61,3344,925,198
21.938625,81,58,3487,890,183
21.943917,70,61,3486,928,149
21.94925,75,69,3498,902,175
21.954583,81,60,3499,858,177
21.959917,74,56,3409,820,175
21.96525,86,66,3471,857,178
21.970583,81,66,3463,901,188
21.975917,71,60,3496,846,194
21.98125,81,61,3396,880,195
21.986542,79,62,3416,918,185
21.991875,84,66,3321,901,192
21.997208,79,58,3372,856,169
22.002542,64,45,3491,873,155
22.007875,85,67,3437,880,159
22.013208,72,61,3385,906,195
22.018542,71,70,3381,876,188
22.023833,76,56,3274,852,160
22.029167,77,60,3409,870,158
22.0345,70,53,3527,879,173
22.039833,67,69,3450,903,176
22.045167,76,52,3470,848,182
22.0505,76,65,3397,876,178
22.055833,78,64,3285,881,172
22.061167,78,60,3398,911,167
22.066458,78,67,3261,856,200
22.071792,66,53,3322,891,186
22.077125,83,63,3256,847,177
22.082458,75,61,3285,874,171
22.087792,68,57,3268,877,161
22.093125,68,56,3373,920,185
22.098458,64,58,3192,865,153
22.10375,71,59,3314,825,198
22.109083,72,51,3191,865,201
22.114417,71,53,3390,879,174
22.11975,93,58,3239,859,164
22.125083,70,64,3205,913,175
22.130417,82,63,3130,829,168
22.13575,86,56,3446,840,173
22.141083,71,61,3249,885,170
22.146375,81,68,3200,858,192
22.151708,82,54,3253,850,182
22.157042,81,58,3255,898,179
22.162375,72,67,3318,849,164
22.167708,71,56,3386,872,196
22.173042,62,58,3276,840,158
22.178375,79,54,3231,884,176
22.183667,78,48,3244,869,181
22.189,67,60,3288,894,188
22.194333,65,58,3204,896,193
22.199667,74,59,3166,827,205
22.205,61,57,3297,833,186
22.210333,70,50,3178,823,192
22.215667,62,57,3193,817,187
22.221,63,49,3276,850,162
22.226292,69,43,3226,874,174
22.231625,80,52,3143,852,167
22.236958,74,57,3212,842,186
22.242292,74,48,3066,865,148
22.247625,77,50,3167,870,170
22.252958,74,67,3231,886,178
22.258292,76,54,3146,797,184
22.263583,71,63,3299,837,167
22.268917,73,73,3162,877,167
22.27425,74,49,3292,863,175
22.279583,75,67,3195,848,187
22.284917,66,59,3055,792,158
22.29025,77,55,3132,810,167
22.295583,67,56,3242,869,148
22.300917,84,59,3141,815,162
22.30625,73,60,3154,837,155
22.311542,76,64,3132,830,172
22.316875,67,50,3100,850,182
22.322208,66,56,3184,859,158
22.327542,70,54,3120,782,166
22.332875,69,55,3067,840,196
22.338208,76,59,3196,892,184
22.343542,73,55,3094,895,175
22.348833,62,52,3079,862,193
22.354167,70,51,3158,821,181
22.3595,70,51,3307,847,186
22.364833,89,64,3203,854,209
22.370167,75,67,3285,871,200
22.3755,77,53,3153,894,195
22.380833,79,53,3172,878,185
22.386125,82,50,3147,880,184
22.391458,72,54,3125,876,191
22.396792,81,71,3233,861,186
22.402125,71,56,3050,938,159
22.407458,65,58,3067,919,170
22.412792,66,51,3238,905,167
22.418125,75,54,3222,859,168
22.423417,87,57,3034,890,173
22.42875,75,60,3175,946,192
22.434083,64,55,3107,969,177
22.439417,72,54,3182,957,166
22.44475,79,57,3293,917,150
22.450083,75,48,3502,930,172
22.455417,67,42,3270,960,161
22.46075,54,38,3226,937,181
22.466083,72,59,3155,912,178
22.471375,74,53,3152,948,168
22.476708,67,57,3261,929,178
22.482042,91,59,3140,982,171
22.487375,84,58,3248,975,164
22.492708,74,52,3253,996,163
22.498042,63,58,3473,1033,161
22.503375,70,64,3606,1057,145
22.508667,69,54,3449,962,160
22.514,81,63,3290,932,183
22.519333,85,46,3297,968,151
22.524667,78,52,3263,978,189
22.53,65,55,3193,980,180
22.535333,66,55,3345,993,188
22.540667,65,57,3212,981,160
22.545958,70,46,3321,1024,165
22.551292,66,58,3339,983,164
22.556625,62,46,3195,1013,191
22.561958,76,56,3203,1037,171
22.567292,76,64,3318,1048,176
22.572625,70,63,3339,1029,167
22.577958,71,58,3237,974,153
22.583292,85,66,3269,1018,171
22.588583,61,54,3343,1034,186
22.593917,80,48,3234,983,190
22.59925,91,65,3254,971,199
22.604583,78,51,3242,967,192
22.609917,82,66,3114,988,203
22.61525,78,50,3165,894,194
22.620583,83,59,3135,938,193
22.625917,72,59,3228,1008,171
22.631208,74,57,3150,919,179
22.636542,78,47,3159,1013,165
22.641875,74,58,3330,1002,183
22.647208,67,59,3225,953,175
22.652542,77,61,3278,1040,169
22.657875,63,57,3392,1053,177
22.663208,67,63,3431,1024,164
22.668542,58,46,3290,1070,170
22.673833,73,57,3282,1129,171
22.679167,69,68,3330,1067,169
22.6845,74,49,3333,1108,164
22.689833,65,54,3304,1106,184
22.695167,73,45,3360,1116,168
22.7005,81,51,3331,1080,151
22.705833,71,57,3367,1121,159
22.711125,68,54,3253,1171,198
22.716458,66,57,3391,1190,163
22.721792,64,49,3179,1125,161
22.727125,61,58,3332,1155,158
22.732458,66,69,3383,1181,169
22.737792,81,65,3540,1254,188
22.743125,59,49,3744,1254,149
22.748417,91,51,3714,1261,175
